SA2_MAIN11,SA2_5DIG11,SA2_NAME11,SA3_CODE11,SA3_NAME11,SA4_CODE11,SA4_NAME11,GCC_CODE11,GCC_NAME11,STE_CODE11,STE_NAME11,ALBERS_SQM,id,long_c,lat_c,population,SUA_NAME_2011,name,pop,long,lat,SUA,hex_long,hex_lat,hex_id,distance
127011504,11504,Ashcroft - Busby - Miller,12701,Bringelly - Green Valley,127,Sydney - South West,1GSYD,Greater Sydney,1,New South Wales,5462582.45736194,503,150.88742242271113,-33.915018761747085,17167,Sydney,Ashcroft - Busby - Miller,17167,150.88742242271113,-33.915018761747085,Sydney,150.5343830336,-33.92856216950001,97757,32679.975190079687
120031393,11393,Croydon Park - Enfield,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,1GSYD,Greater Sydney,1,New South Wales,3971051.82406169,392,151.1025526318625,-33.894677960566796,17150,Sydney,Croydon Park - Enfield,17150,151.1025526318625,-33.894677960566796,Sydney,151.30438303359998,-34.20856216950001,94972,39490.411309672796
111031225,11225,Lambton - New Lambton,11103,Newcastle,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,10544620.5028601,224,151.7044846374196,-32.92392934281527,17101,Newcastle - Maitland,Lambton - New Lambton,17101,151.7044846374196,-32.92392934281527,Newcastle - Maitland,151.7593830336,-32.878562169500015,108260,7189.902259183416
213011335,21335,St Albans - South,21301,Brimbank,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,6265224.57120344,874,144.80754496298474,-37.75337204738834,17092,Melbourne,St Albans - South,17092,144.80754496298474,-37.75337204738834,Melbourne,144.6543830336,-37.70856216950001,59927,14388.538283530626
407031165,41165,Murray Bridge,40703,Murray and Mallee,407,South Australia - South East,4RSAU,Rest of SA,4,South Australia,97545291.1588296,1667,139.2578575592108,-35.126464631813484,17071,Murray Bridge,Murray Bridge,17071,139.2578575592108,-35.126464631813484,Murray Bridge,139.2293830336,-35.11856216950002,85713,2739.5894638586087
208021176,21176,Carnegie,20802,Glen Eira,208,Melbourne - Inner South,2GMEL,Greater Melbourne,2,Victoria,3804657.49418914,715,145.05601515020138,-37.89347342291738,17047,Melbourne,Carnegie,17047,145.05601515020138,-37.89347342291738,Melbourne,145.0043830336,-38.128562169500015,55738,26485.190849382754
207031164,21164,Box Hill North,20703,Whitehorse - West,207,Melbourne - Inner East,2GMEL,Greater Melbourne,2,Victoria,6208363.63801718,703,145.12249614861577,-37.80470199245335,17036,Melbourne,Box Hill North,17036,145.12249614861577,-37.80470199245335,Melbourne,145.4593830336,-37.77856216950001,59240,29814.72258648235
508061220,51220,Karratha,50806,Pilbara,508,Western Australia - Outback,5RWAU,Rest of WA,5,Western Australia,134203479.809324,1894,116.82168400609106,-20.748881684330566,17007,Karratha,Karratha,17007,116.82168400609106,-20.748881684330566,Karratha,116.79438303359998,-20.768562169500015,228687,3581.9725980743447
307021183,31183,Wambo,30702,Darling Downs - East,307,Darling Downs - Maranoa,3RQLD,Rest of Qld,3,Queensland,5701993835.28463,1157,151.17306355454681,-27.033183796310826,17004,Not in any Significant Urban Area (Qld),Wambo,17004,151.17306355454681,-27.033183796310826,Not in any Significant Urban Area,151.1643830336,-27.068562169500016,166268,4013.573659966311
104021084,11084,Coffs Harbour - North,10402,Coffs Harbour,104,Coffs Harbour - Grafton,1RNSW,Rest of NSW,1,New South Wales,25684005.7581524,83,153.10422309002925,-30.282241980541027,16985,Coffs Harbour,Coffs Harbour - North,16985,153.10422309002925,-30.282241980541027,Coffs Harbour,153.1243830336,-30.288562169500015,134142,2062.2435931507034
212051319,21319,Ashwood - Chadstone,21205,Monash,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,6709546.38773245,858,145.1014744265448,-37.87226752299026,16979,Melbourne,Ashwood - Chadstone,16979,145.1014744265448,-37.87226752299026,Melbourne,144.9343830336,-38.128562169500015,55737,32010.43233735048
118011341,11341,Bondi Junction - Waverly,11801,Eastern Suburbs - North,118,Sydney - Eastern Suburbs,1GSYD,Greater Sydney,1,New South Wales,2523843.69710927,340,151.25094410607383,-33.89710251346579,16966,Sydney,Bondi Junction - Waverly,16966,151.25094410607383,-33.89710251346579,Sydney,151.5493830336,-33.99856216950002,97073,29795.301655724496
205011079,21079,Warragul,20501,Baw Baw,205,Latrobe - Gippsland,2RVIC,Rest of Vic.,2,Victoria,353296915.424777,618,145.9399085458031,-38.21406689479013,16964,Warragul - Drouin,Warragul,16964,145.9399085458031,-38.21406689479013,Warragul - Drouin,145.9493830336,-38.198562169500015,55053,1910.651969625151
205041095,21095,Moe - Newborough,20504,Latrobe Valley,205,Latrobe - Gippsland,2RVIC,Rest of Vic.,2,Victoria,105284433.663211,634,146.2959704672992,-38.196599666158534,16955,Moe - Newborough,Moe - Newborough,16955,146.2959704672992,-38.196599666158534,Moe - Newborough,146.2993830336,-38.198562169500015,55058,369.88176720312964
506011110,51110,Armadale - Wungong - Brookdale,50601,Armadale,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,25392768.8047503,1784,115.99077248199337,-32.16348363304829,16955,Perth,Armadale - Wungong - Brookdale,16955,115.99077248199337,-32.16348363304829,Perth,115.98938303359999,-32.17856216950001,114739,1677.1896301037034
309061249,31249,Pacific Pines - Gaven,30906,Nerang,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,16465701.0186622,1223,153.32303300609843,-27.94725039390342,16884,Gold Coast - Tweed Heads,Pacific Pines - Gaven,16884,153.32303300609843,-27.94725039390342,Gold Coast - Tweed Heads,153.3343830336,-27.908562169500016,157911,4430.535833524241
506051138,51138,Forrestfield - Wattle Grove,50605,Kalamunda,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,26893921.1116239,1812,116.00435172523542,-31.989796218784694,16855,Perth,Forrestfield - Wattle Grove,16855,116.00435172523542,-31.989796218784694,Perth,116.0593830336,-32.03856216950001,116138,7501.607202610346
112011236,11236,Ballina,11201,Richmond Valley - Coastal,112,Richmond - Tweed,1RNSW,Rest of NSW,1,New South Wales,35597176.5336603,235,153.55541701256857,-28.847177415539562,16830,Ballina,Ballina,16830,153.55541701256857,-28.847177415539562,Ballina,153.57938303359998,-28.818562169500012,148828,3940.734503813685
308031223,31223,Yeppoon,30803,Rockhampton,308,Fitzroy,3RQLD,Rest of Qld,3,Queensland,78555433.1096563,1197,150.73743813628278,-23.154759386540277,16815,Yeppoon,Yeppoon,16815,150.73743813628278,-23.154759386540277,Yeppoon,150.7443830336,-23.148562169500014,205406,988.3620339039637
213021344,21344,Newport,21302,Hobsons Bay,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,8840058.28611132,883,144.88275867793635,-37.83758569581744,16798,Melbourne,Newport,16798,144.88275867793635,-37.83758569581744,Melbourne,144.7243830336,-37.988562169500014,57132,21789.440757059852
117031336,11336,Surry Hills,11703,Sydney Inner City,117,Sydney - City and Inner South,1GSYD,Greater Sydney,1,New South Wales,1316830.67823305,335,151.2119628011038,-33.88543168739733,16795,Sydney,Surry Hills,16795,151.2119628011038,-33.88543168739733,Sydney,151.51438303359998,-34.06856216950001,96373,34549.12808191193
120031394,11394,Dulwich Hill - Lewisham,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,1GSYD,Greater Sydney,1,New South Wales,2701659.18604268,393,151.1409692556655,-33.901967707160715,16788,Sydney,Dulwich Hill - Lewisham,16788,151.1409692556655,-33.901967707160715,Sydney,151.3743830336,-34.20856216950001,94973,40261.45750493729
106011111,11111,Kurri Kurri - Abermain,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,90613612.0605654,110,151.46109795535207,-32.80068718464978,16741,Kurri Kurri - Weston,Kurri Kurri - Abermain,16741,151.46109795535207,-32.80068718464978,Kurri Kurri - Weston,151.4443830336,-32.808562169500014,108954,1792.6327590159965
210051243,21243,Campbellfield - Coolaroo,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,2GMEL,Greater Melbourne,2,Victoria,18186630.9212849,782,144.95165774518065,-37.663733956866146,16735,Melbourne,Campbellfield - Coolaroo,16735,144.95165774518065,-37.663733956866146,Melbourne,144.9693830336,-37.49856216950002,62029,18398.981977687596
106011112,11112,Singleton,10601,Lower Hunter,106,Hunter Valley exc Newcastle,1RNSW,Rest of NSW,1,New South Wales,127215993.346348,111,151.17734736195703,-32.57519476342308,16730,Singleton,Singleton,16730,151.17734736195703,-32.57519476342308,Singleton,151.1993830336,-32.59856216950001,111048,3315.9388435315145
213031347,21347,Braybrook,21303,Maribyrnong,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,7483014.5116564,886,144.86297672592667,-37.78453564214641,16719,Melbourne,Braybrook,16719,144.86297672592667,-37.78453564214641,Melbourne,144.6193830336,-37.77856216950001,59228,21469.05470120329
313041375,31375,Narangba,31304,Narangba - Burpengary,313,Moreton Bay - North,3GBRI,Greater Brisbane,3,Queensland,37682328.8551769,1349,152.92371811666217,-27.185565057045263,16695,Brisbane,Narangba,16695,152.92371811666217,-27.185565057045263,Brisbane,152.9143830336,-27.208562169500013,164895,2710.911320869757
206051134,21134,St Kilda East,20605,Port Phillip,206,Melbourne - Inner,2GMEL,Greater Melbourne,2,Victoria,2413234.91934093,673,144.99805129805546,-37.86708745911515,16686,Melbourne,St Kilda East,16686,144.99805129805546,-37.86708745911515,Melbourne,144.7593830336,-38.058562169500014,56434,29859.22737889391
122031430,11430,Manly Vale - Allambie Heights,12203,Warringah,122,Sydney - Northern Beaches,1GSYD,Greater Sydney,1,New South Wales,9354129.7729888,429,151.25130194492218,-33.773707073321226,16677,Sydney,Manly Vale - Allambie Heights,16677,151.25130194492218,-33.773707073321226,Sydney,151.51438303359998,-33.64856216950001,100567,28060.431747006918
214021383,21383,Point Nepean,21402,Mornington Peninsula,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,67172857.8858967,922,144.7971270742372,-38.37884545645834,16670,Melbourne,Point Nepean,16670,144.7971270742372,-38.37884545645834,Melbourne,144.79438303359998,-38.408562169500016,52939,3307.383057957426
304041103,31103,The Gap,30404,The Gap - Enoggera,304,Brisbane - West,3GBRI,Greater Brisbane,3,Queensland,12255143.6511835,1077,152.9411793648977,-27.445846630985592,16666,Brisbane,The Gap,16666,152.9411793648977,-27.445846630985592,Brisbane,152.9143830336,-27.488562169500014,162099,5424.002553635088
309071252,31252,Helensvale,30907,Ormeau - Oxenford,309,Gold Coast,3RQLD,Rest of Qld,3,Queensland,19903651.5956813,1226,153.33763324085962,-27.90088730917871,16635,Gold Coast - Tweed Heads,Helensvale,16635,153.33763324085962,-27.90088730917871,Gold Coast - Tweed Heads,153.26438303359998,-27.908562169500016,157910,7261.3617524534375
207011155,21155,Surrey Hills (West) - Canterbury,20701,Boroondara,207,Melbourne - Inner East,2GMEL,Greater Melbourne,2,Victoria,5702580.67531976,694,145.08418916881578,-37.82453514609044,16633,Melbourne,Surrey Hills (West) - Canterbury,16633,145.08418916881578,-37.82453514609044,Melbourne,145.2843830336,-37.56856216950001,61334,33449.88830685455
123011434,11434,Elderslie - Harrington Park,12301,Camden,123,Sydney - Outer South West,1GSYD,Greater Sydney,1,New South Wales,21533575.0532206,433,150.72504735754384,-34.03814311297711,16619,Sydney,Elderslie - Harrington Park,16619,150.72504735754384,-34.03814311297711,Sydney,150.63938303359998,-34.13856216950001,95662,13659.387347916607
211031266,21266,Ringwood,21103,Maroondah,211,Melbourne - Outer East,2GMEL,Greater Melbourne,2,Victoria,9916130.92794484,805,145.23335281615036,-37.81139453596609,16594,Melbourne,Ringwood,16594,145.23335281615036,-37.81139453596609,Melbourne,145.4943830336,-37.84856216950001,58541,23347.190674726266
214011375,21375,Seaford (Vic.),21401,Frankston,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,12431711.5857553,914,145.1383913524854,-38.104876153218356,16574,Melbourne,Seaford (Vic.),16574,145.1383913524854,-38.104876153218356,Melbourne,145.2493830336,-38.198562169500015,55043,14240.334888082489
207011150,21150,Glen Iris - East,20701,Boroondara,207,Melbourne - Inner East,2GMEL,Greater Melbourne,2,Victoria,5686922.90609486,689,145.07196069399276,-37.85471795186859,16569,Melbourne,Glen Iris - East,16569,145.07196069399276,-37.85471795186859,Melbourne,144.86438303359998,-38.128562169500015,55736,35445.57731245157
116031316,11316,Lethbridge Park - Tregear,11603,Mount Druitt,116,Sydney - Blacktown,1GSYD,Greater Sydney,1,New South Wales,11355454.230999,315,150.78795100634753,-33.73201109763983,16552,Sydney,Lethbridge Park - Tregear,16552,150.78795100634753,-33.73201109763983,Sydney,150.5343830336,-33.64856216950001,100553,25266.955015573272
402021028,41028,Craigmore - Blakeview,40202,Playford,402,Adelaide - North,4GADE,Greater Adelaide,4,South Australia,11884255.5819005,1530,138.70989445496758,-34.686032608214944,16543,Adelaide,Craigmore - Blakeview,16543,138.70989445496758,-34.686032608214944,Adelaide,138.7393830336,-34.698562169500015,89900,3038.5618240887047
402041044,41044,Paralowie,40204,Salisbury,402,Adelaide - North,4GADE,Greater Adelaide,4,South Australia,8324918.02355716,1546,138.60395995955258,-34.75792861622984,16525,Adelaide,Paralowie,16525,138.60395995955258,-34.75792861622984,Adelaide,138.5643830336,-34.768562169500015,89198,3810.4895711456143
123021441,11441,Leumeah - Minto Heights,12302,Campbelltown (NSW),123,Sydney - Outer South West,1GSYD,Greater Sydney,1,New South Wales,23646261.3064781,440,150.86070942267736,-34.054062046894444,16518,Sydney,Leumeah - Minto Heights,16518,150.86070942267736,-34.054062046894444,Sydney,150.7443830336,-34.20856216950001,94964,20219.981975676765
113031267,11267,Wagga Wagga - East,11303,Wagga Wagga,113,Riverina,1RNSW,Rest of NSW,1,New South Wales,54047114.3876651,266,147.4009873940388,-35.14991532019028,16503,Wagga Wagga,Wagga Wagga - East,16503,147.4009873940388,-35.14991532019028,Wagga Wagga,147.41938303359998,-35.11856216950002,85830,3861.3872186369636
125021478,11478,Oatlands - Dundas Valley,12502,Carlingford,125,Sydney - Parramatta,1GSYD,Greater Sydney,1,New South Wales,6076180.49379018,477,151.03964331824525,-33.79437522760727,16494,Sydney,Oatlands - Dundas Valley,16494,151.03964331824525,-33.79437522760727,Sydney,150.9893830336,-33.43856216950002,102657,39739.96113094231
127021512,11512,Cabramatta West - Mount Pritchard,12702,Fairfield,127,Sydney - South West,1GSYD,Greater Sydney,1,New South Wales,5343321.47194116,511,150.90770891407104,-33.899327284837604,16484,Sydney,Cabramatta West - Mount Pritchard,16484,150.90770891407104,-33.899327284837604,Sydney,150.4993830336,-33.85856216950002,98456,38046.28435465299
121031409,11409,Pymble,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,1GSYD,Greater Sydney,1,New South Wales,10251490.0194179,408,151.1366140410167,-33.75153021001698,16460,Sydney,Pymble,16460,151.1366140410167,-33.75153021001698,Sydney,151.3743830336,-33.50856216950002,101963,34827.316152291045
314011382,31382,Albany Creek,31401,Hills District,314,Moreton Bay - South,3GBRI,Greater Brisbane,3,Queensland,9852350.03738124,1356,152.96865224752648,-27.354680983192104,16458,Brisbane,Albany Creek,16458,152.96865224752648,-27.354680983192104,Brisbane,152.98438303359998,-27.348562169500013,163498,1697.7444485515443
402041046,41046,Salisbury,40204,Salisbury,402,Adelaide - North,4GADE,Greater Adelaide,4,South Australia,10769184.0046336,1548,138.6389617703826,-34.77106165547695,16404,Adelaide,Salisbury,16404,138.6389617703826,-34.77106165547695,Adelaide,138.5993830336,-34.698562169500015,89898,8821.863466454435
507041181,51181,Melville,50704,Melville,507,Perth - South West,5GPER,Greater Perth,5,Western Australia,7883678.08631105,1855,115.80642468770014,-32.03366473368541,16381,Perth,Melville,16381,115.80642468770014,-32.03366473368541,Perth,115.8143830336,-32.10856216950002,115435,8339.184537924775
404031108,41108,Richmond (SA),40403,West Torrens,404,Adelaide - West,4GADE,Greater Adelaide,4,South Australia,8925574.87706068,1610,138.56616268680412,-34.92779447322537,16372,Adelaide,Richmond (SA),16372,138.56616268680412,-34.92779447322537,Adelaide,138.42438303359998,-34.908562169500016,87798,13130.233422590753
104011082,11082,Maclean - Yamba - Iluka,10401,Clarence Valley,104,Coffs Harbour - Grafton,1RNSW,Rest of NSW,1,New South Wales,711050034.055593,81,153.26625761249682,-29.420611173767632,16365,Not in any Significant Urban Area (NSW),Maclean - Yamba - Iluka,16365,153.26625761249682,-29.420611173767632,Not in any Significant Urban Area,153.26438303359998,-29.448562169500015,142532,3103.5168980131234
206041123,21123,North Melbourne,20604,Melbourne City,206,Melbourne - Inner,2GMEL,Greater Melbourne,2,Victoria,3249865.63658967,662,144.94635075032383,-37.80127459064639,16361,Melbourne,North Melbourne,16361,144.94635075032383,-37.80127459064639,Melbourne,144.6893830336,-37.63856216950001,60627,28973.006484487938
211051286,21286,Yarra Valley,21105,Yarra Ranges,211,Melbourne - Outer East,2GMEL,Greater Melbourne,2,Victoria,728800758.60559,825,145.68011715683488,-37.76785617161838,16347,Melbourne,Yarra Valley,16347,145.68011715683488,-37.76785617161838,Melbourne,145.66938303359998,-37.77856216950001,59243,1518.677170080223
403031069,41069,Mitcham (SA),40303,Mitcham,403,Adelaide - South,4GADE,Greater Adelaide,4,South Australia,11447421.5315567,1571,138.61974688424178,-34.97794518327619,16343,Adelaide,Mitcham (SA),16343,138.61974688424178,-34.97794518327619,Adelaide,138.6343830336,-35.048562169500016,86403,7947.415181489016
318021482,31482,Kirwan - West,31802,Townsville,318,Townsville,3RQLD,Rest of Qld,3,Queensland,9479928.72564754,1456,146.7204940577035,-19.303878210648183,16328,Townsville,Kirwan - West,16328,146.7204940577035,-19.303878210648183,Townsville,146.7193830336,-19.298562169500013,243794,599.9385711943956
